•YouTube「其他」,#genre#
黑森灵（英国恐怖片）,https://vip.lz-cdn3.com/20220818/11674_0cd42ebe/index.m3u8
圣阿加莎（美国恐怖片）,https://vip.lz-cdn3.com/20220818/11655_ce064e57/index.m3u8
芬奇达（印度恐怖片）,https://vip1.lz-cdn10.com/20220817/2256_89bd0d29/index.m3u8
欢迎来到圈子内（加拿大恐怖片）,https://vip1.lz-cdn10.com/20220817/2257_bb050d32/index.m3u8
鬼魅之家（恐怖片）,https://vip.lz-cdn3.com/20220817/11627_f5662781/index.m3u8
好孩子2017（恐怖片）,https://vip.lz-cdn3.com/20220817/11588_b23dd0e2/index.m3u8
恐怖流浪公园（美国恐怖片）,https://vip1.lz-cdn8.com/20220816/21819_cfea7629/index.m3u8
人面鱼：红衣小女孩外传（台湾恐怖片）,https://vip1.lz-cdn8.com/20220816/21812_81f6a696/index.m3u8
学校的都市传说：鬼娃娃花子（日本恐怖片）,https://vip1.lz-cdn8.com/20220816/21931_cd6e7171/index.m3u8
鬼娃娃花子2（日本恐怖片）,https://vip1.lz-cdn8.com/20220816/21810_865e1ff8/index.m3u8
鬼娃娃花子（日本恐怖片）,https://vip1.lz-cdn8.com/20220816/21809_a8b582a6/index.m3u8
鬼镜2（美国恐怖片）,https://vip1.lz-cdn8.com/20220816/21808_0e9797d7/index.m3u8
僵尸情人节（美国恐怖片）,https://vip.lz-cdn3.com/20220816/11546_b066d35f/index.m3u8
女清洁工（美国恐怖片）,https://vip.lz-cdn3.com/20220816/11538_4416df3a/index.m3u8
他们/她们（美国恐怖片）,https://vip1.lz-cdn10.com/20220815/2227_456a7e2a/index.m3u8
坐着的女人（美国恐怖片）,https://vip1.lz-cdn10.com/20220815/2231_b1adfea5/index.m3u8
梦男—死亡交友（恐怖片）,https://vip1.lz-cdn10.com/20220815/2232_64b02286/index.m3u8
僵尸博主（英国恐怖片）,https://vip1.lz-cdn10.com/20220815/2233_3bd620af/index.m3u8
复生2022（美国恐怖片）,https://vip1.lz-cdn10.com/20220815/2234_0510e5c0/index.m3u8
许愿（美国恐怖片）,https://vip.lz-cdn3.com/20220815/11488_41f1ad2a/index.m3u8
别敲两次门（英国恐怖片）,https://vip.lz-cdn3.com/20220815/11451_e2bb1b4d/index.m3u8
地狱铁匠（西班牙恐怖片）,https://vip.lz-cdn3.com/20220815/11444_836f595c/index.m3u8
噩梦影院（美国恐怖片）,https://vip.lz-cdn3.com/20220814/11437_e09c319d/index.m3u8
疯狂父母（美国恐怖片）,https://vip.lz-cdn3.com/20220814/11436_42bb7e19/index.m3u8
诡室（挪威恐怖片）,https://vip.lz-cdn3.com/20220814/11433_ef41eec1/index.m3u8
惊心食人族3（美国恐怖片）,https://vip.lz-cdn3.com/20220814/11431_c34b8d4b/index.m3u8
26种死法（美国恐怖片）,https://vip1.lz-cdn.com/20220812/28126_583b09ea/index.m3u8
26种新死法（美国恐怖片）,https://vip1.lz-cdn.com/20220812/28128_fff5dc2e/index.m3u8
26种死法25：M号档案（美国恐怖片）,https://vip1.lz-cdn.com/20220812/28127_48cfea9a/index.m3u8
让我死（泰国恐怖片）,https://vip.lz-cdn3.com/20220814/11421_f7be6cd8/index.m3u8
午夜人（美国恐怖片）,https://vip.lz-cdn3.com/20220814/11405_4109ed0d/index.m3u8
高草丛中（加拿大恐怖片）,https://vip.lz-cdn3.com/20220813/11326_b280feae/index.m3u8
惊悚诡计（美国恐怖片）,https://vip.lz-cdn3.com/20220813/11317_b5efc087/index.m3u8
鬼作秀3（美国恐怖片）,https://vip1.lz-cdn6.com/20220812/21730_dd038d09/index.m3u8
黑暗秘密（泰国恐怖片）,https://vip1.lz-cdn10.com/20220812/2209_5e0ee807/index.m3u8
秘岛2021（菲律宾恐怖片）,https://vip1.lz-cdn10.com/20220812/2212_70935215/index.m3u8
弗雷加德（英国恐怖片）,https://vip1.lz-cdn10.com/20220812/2225_5ad03644/index.m3u8
黑木2022（美国恐怖片）,https://vip1.lz-cdn10.com/20220812/2224_b14acfd1/index.m3u8
断魂小丑（美国恐怖片）,https://vip.lz-cdn3.com/20220812/11252_fba85ea6/index.m3u8
黑暗缪斯（西班牙恐怖片）,https://vip.lz-cdn3.com/20220812/11250_5cdbe018/index.m3u8
诡怪疑云（阿根廷恐怖片）,https://vip.lz-cdn3.com/20220812/11244_7cc568a2/index.m3u8
支离破碎2022（美国恐怖片）,https://vip1.lz-cdn.com/20220810/27950_a0a0227c/index.m3u8
玉米田的小孩7（美国恐怖片）,https://vip1.lz-cdn.com/20220811/27961_c589cd83/index.m3u8
玉米田的小孩6（美国恐怖片）,https://vip1.lz-cdn.com/20220811/27960_a5be4512/index.m3u8
玉米田的小孩5（美国恐怖片）,https://vip1.lz-cdn.com/20220811/27959_01353ee2/index.m3u8
玉米田的小孩4（美国恐怖片）,https://vip1.lz-cdn.com/20220811/27958_34d6fa53/index.m3u8
玉米田的小孩2（美国恐怖片）,https://vip1.lz-cdn.com/20220811/27956_5b3a8bb7/index.m3u8
玉米田的小孩（美国恐怖片）,https://vip1.lz-cdn.com/20220811/27955_17e97401/index.m3u8
暗礁狂鲨（澳大利亚恐怖片）,https://vip1.lz-cdn10.com/20220729/2119_8e8b23d0/index.m3u8
毛骨悚然的同居（韩国恐怖片）,https://vip1.lz-cdn10.com/20220728/2115_3e18dac6/index.m3u8
玛丽号（美国恐怖片）,https://vip.lz-cdn3.com/20220728/10227_646e7a8e/index.m3u8
骷髅头：面具（恐怖片）,https://vip.lz-cdn3.com/20220728/10226_12f01d5d/index.m3u8
猎人气候（美国恐怖片）,https://vip.lz-cdn3.com/20220728/10220_bdb614e8/index.m3u8
银瀑2：重现（美国恐怖片）,https://vip.lz-cdn3.com/20220728/10217_c02bc196/index.m3u8
此房是我造（丹麦 / 法国 / 瑞典 / 德国 / 比利时 / 突尼斯恐怖片）,https://vip.lz-cdn3.com/20220727/10193_8a8c6c8c/index.m3u8
林屋惊魂（美国恐怖片）,https://vip.lz-cdn3.com/20220727/10173_e1f42531/index.m3u8
命运改变者（加拿大恐怖片）,https://vip.lz-cdn3.com/20220727/10153_f6c7e489/index.m3u8
失心病狂（美国恐怖片）,https://vip.lz-cdn3.com/20220727/10146_784e5653/index.m3u8
邪灵女巫（英国恐怖片）,https://vip.lz-cdn3.com/20220727/10127_6c0b2262/index.m3u8
遗传厄运（美国恐怖片）,https://vip.lz-cdn3.com/20220726/10113_4bcf652d/index.m3u8
觅踪寻迹（印度恐怖片）,https://vip1.lz-cdn10.com/20220726/2100_7fa94f41/index.m3u8
真心话大冒险2018（美国恐怖片）,https://vip.lz-cdn3.com/20220726/10104_3c1359d3/index.m3u8
鸡皮疙瘩剧场版2（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20074_02b47aee/index.m3u8
鸡皮疙瘩剧场版2外传（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20076_87698024/index.m3u8
鸡皮疙瘩剧场版（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20073_24878fa2/index.m3u8
鸡皮疙瘩剧场版外传（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20077_7e0dec2b/index.m3u8
鸡皮疙瘩剧场版特别篇（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20075_ec9367c9/index.m3u8
鸡皮疙瘩NO6（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20072_594eaff0/index.m3u8
鸡皮疙瘩NO5（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20071_42cdd42d/index.m3u8
鸡皮疙瘩NO4（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20070_b0a65381/index.m3u8
鸡皮疙瘩NO3（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20069_a461d2cd/index.m3u8
鸡皮疙瘩NO2（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20068_48e3ddee/index.m3u8
鸡皮疙瘩NO1（日本恐怖片）,https://vip1.lz-cdn6.com/20220726/20067_73125099/index.m3u8
地下2019（美国恐怖片）,https://vip.lz-cdn3.com/20220726/10071_4a28bab9/index.m3u8
噩梦画廊（美国恐怖片）,https://vip.lz-cdn3.com/20220726/10064_6ccf0d18/index.m3u8
心碎2022（美国恐怖片）,https://vip1.lz-cdn10.com/20220726/2097_54c45e58/index.m3u8
家庭血液（美国恐怖片）,https://vip.lz-cdn3.com/20220725/10060_c9703c44/index.m3u8
解除好友2：暗网（美国恐怖片）,https://vip.lz-cdn3.com/20220725/10059_f8a90c5b/index.m3u8
铁耙（美国恐怖片）,https://vip.lz-cdn3.com/20220725/10054_d8d13a93/index.m3u8
另一个灵魂（美国恐怖片）,https://vip.lz-cdn3.com/20220725/10049_1abca8c6/index.m3u8
妖法（美国恐怖片）,https://vip.lz-cdn3.com/20220725/10027_620d178c/index.m3u8
温彻斯特（美国恐怖片）,https://vip.lz-cdn3.com/20220725/10025_a16f833e/index.m3u8
月光光心慌慌2018（美国恐怖片）,https://vip.lz-cdn3.com/20220725/10015_e24fd8f6/index.m3u8
绑架女模特（美国恐怖片）,https://vip.lz-cdn3.com/20220725/10001_edf25e58/index.m3u8
昆池岩（韩国恐怖片）,https://vip.lz-cdn3.com/20220724/9979_afd46447/index.m3u8
精神错乱2018（美国恐怖片）,https://vip.lz-cdn3.com/20220724/9970_1adb8cf5/index.m3u8
伤害2018（美国恐怖片）,https://vip.lz-cdn3.com/20220724/9968_dfd2682c/index.m3u8
大恶魔（美国恐怖片）,https://vip.lz-cdn3.com/20220724/9961_8007ce19/index.m3u8
小丑龙卷风（美国恐怖片）,https://vip.lz-cdn3.com/20220724/9936_baf2c8f0/index.m3u8
我的朋友都恨我（英国恐怖片）,https://vip1.lz-cdn10.com/20220724/2093_16b116ad/index.m3u8
阿蒂克（美国恐怖片）,https://vip1.lz-cdn10.com/20220724/2090_fedb42c6/index.m3u8
游乐园（美国恐怖片）,https://vip.lz-cdn3.com/20220723/9907_237cc424/index.m3u8
爱哭鬼上学记（美国恐怖片）,https://vip.lz-cdn3.com/20220723/9892_c6fd8d0a/index.m3u8
仲夏夜惊魂（美国恐怖片）,https://vip.lz-cdn3.com/20220723/9889_a81d53cb/index.m3u8
召唤之物（美国恐怖片）,https://vip.lz-cdn3.com/20220723/9878_672605eb/index.m3u8
地表惊旅（英国恐怖片）,https://vip.lz-cdn3.com/20220722/9864_8ce196af/index.m3u8
黑色圣诞节2019（美国恐怖片）,https://vip.lz-cdn3.com/20220722/9863_e3d0770a/index.m3u8
旅馆闹鬼2021（马来西亚恐怖片）,https://vip.lz-cdn3.com/20220722/9855_d7b02593/index.m3u8
第七日2021（美国恐怖片）,https://vip.lz-cdn3.com/20220722/9835_fcb8f952/index.m3u8
60秒致死3（英国恐怖片）,https://vip.lz-cdn3.com/20220722/9823_78b42a1d/index.m3u8
鬼寺凶灵3（泰国恐怖片）,https://vip1.lz-cdn10.com/20220722/2074_319a64a5/index.m3u8
她将会（英国恐怖片）,https://vip1.lz-cdn10.com/20220721/2072_cf7280eb/index.m3u8
周末惊魂（美国恐怖片）,https://vip1.lz-cdn10.com/20220721/2069_5d85d30c/index.m3u8
新咒怨(美版)（美国恐怖片）,https://vip.lz-cdn3.com/20220721/9736_576e1f50/index.m3u8
猛鬼故事2020（印度恐怖片）,https://vip.lz-cdn3.com/20220720/9704_f940cb25/index.m3u8
失踪的女人（美国恐怖片）,https://vip1.lz-cdn10.com/20220718/2052_3fbb0312/index.m3u8
嚎笑捉鬼队（泰国恐怖片）,https://vip1.lz-cdn10.com/20220718/2051_7e403362/index.m3u8
非人类（美国恐怖片）,https://vip1.lz-cdn10.com/20220718/2049_7b3ee482/index.m3u8
吾即恐惧（美国恐怖片）,https://vip.lz-cdn3.com/20220719/9672_4ffad3de/index.m3u8
灵偶契约2（美国恐怖片）,https://vip.lz-cdn3.com/20220719/9639_d7aa70c0/index.m3u8
梦幻岛2020（美国恐怖片）,https://vip.lz-cdn3.com/20220718/9602_b352cfc6/index.m3u8
拧紧（英国恐怖片）,https://vip.lz-cdn3.com/20220718/9620_020759a7/index.m3u8
启示者2022（美国恐怖片）,https://vip.lz-cdn3.com/20220718/9615_0c45ab83/index.m3u8
格蕾特和韩塞尔（加拿大恐怖片）,https://vip.lz-cdn3.com/20220718/9610_aee5819d/index.m3u8
赎罪巷（美国恐怖片）,https://vip.lz-cdn3.com/20220717/9518_0c0f424c/index.m3u8
遗落家庭（澳大利亚 / 美国恐怖片）,https://vip.lz-cdn3.com/20220716/9491_d00c49ad/index.m3u8
黑色电话（美国恐怖片）,https://vip1.lz-cdn10.com/20220716/2039_90ab8c1d/index.m3u8
解锁鬼应用（印度恐怖片）,https://vip.lz-cdn3.com/20220715/9439_fb96644b/index.m3u8
女鬼桥（台湾恐怖片）,https://vip.lz-cdn3.com/20220715/9432_ae31c964/index.m3u8
童养媳之谜（印度恐怖片）,https://vip.lz-cdn3.com/20220715/9414_9a8e635f/index.m3u8
信号100（日本恐怖片）,https://vip.lz-cdn3.com/20220715/9406_f172fa02/index.m3u8
致命弯道7（德国 / 美国 / 英国恐怖片）,https://vip1.lz-cdn6.com/20220714/18627_3da51fc4/index.m3u8
致命弯道5：血族（美国恐怖片）,https://vip1.lz-cdn6.com/20220714/18626_2d47bff2/index.m3u8
致命弯道4：血腥起源（美国恐怖片）,https://vip1.lz-cdn6.com/20220714/18625_3523ccaf/index.m3u8
致命弯道2（美国恐怖片）,https://vip1.lz-cdn6.com/20220714/18624_b37c4ead/index.m3u8
致命弯道（美国恐怖片）,https://vip1.lz-cdn6.com/20220714/18623_c5a39573/index.m3u8
随机暴力行动（美国恐怖片）,https://vip.lz-cdn3.com/20220714/9301_98d11c50/index.m3u8
芭芭雅嘎：林中恶魔（俄罗斯恐怖片）,https://vip.lz-cdn3.com/20220713/9266_81e9116c/index.m3u8
已关注（美国恐怖片）,https://vip.lz-cdn3.com/20220712/9236_17f56382/index.m3u8
租来的朋友（美国恐怖片）,https://vip.lz-cdn3.com/20220712/9209_147f1b5e/index.m3u8
谜厄庄园（意大利恐怖片）,https://vip.lz-cdn3.com/20220711/9187_2790001f/index.m3u8
你本应离开（美国恐怖片）,https://vip.lz-cdn3.com/20220711/9174_6c18cbf6/index.m3u8
血书2020（美国恐怖片）,https://vip.lz-cdn3.com/20220711/9172_b913a9dd/index.m3u8
灼热（美国恐怖片）,https://vip.lz-cdn3.com/20220711/9168_60388ec4/index.m3u8
寂静2020（印度恐怖片）,https://vip.lz-cdn3.com/20220711/9158_ba5d40ba/index.m3u8
滑稽2020（意大利恐怖片）,https://vip.lz-cdn3.com/20220710/9140_40bf4395/index.m3u8
地狱通话（美国恐怖片）,https://vip.lz-cdn3.com/20220710/9138_46cbfba3/index.m3u8
护身符（英国恐怖片）,https://vip.lz-cdn3.com/20220710/9135_ae558df0/index.m3u8
世界奇妙物语2020秋季特别篇（日本恐怖片）,https://vip.lz-cdn3.com/20220710/9124_3408cbed/index.m3u8
租房惊魂2020（美国恐怖片）,https://vip.lz-cdn3.com/20220710/9121_78abf66f/index.m3u8
哭悲（中国台湾恐怖片）,https://vip.lz-cdn3.com/20220630/8500_07ae79c4/index.m3u8
下载即死亡（意大利恐怖片）,https://vip1.lz-cdn10.com/20220630/1971_8f5d577e/index.m3u8
不洁（美国恐怖片）,https://vip.lz-cdn3.com/20220629/8471_382aebdd/index.m3u8
电锯惊魂9：漩涡（美国恐怖片）,https://vip.lz-cdn3.com/20220629/8468_9e5a0f42/index.m3u8
恐雨（美国恐怖片）,https://vip.lz-cdn3.com/20220629/8466_30a4baa0/index.m3u8
骨肉2021（爱尔兰恐怖片）,https://vip.lz-cdn3.com/20220627/8436_88166797/index.m3u8
蜜月期（美国恐怖片）,https://vip1.lz-cdn10.com/20220627/1961_ddb699eb/index.m3u8
恶魔的尾巴2021（阿根廷 / 新西兰恐怖片）,https://vip.lzcdn2.com/20220626/14057_2990085d/index.m3u8
断电惊魂（英国恐怖片）,https://vip.lz-cdn3.com/20220625/8364_72307de8/index.m3u8
中间的房子（美国恐怖片）,https://vip.lz-cdn3.com/20220625/8355_68a92ac2/index.m3u8
灵魂停留（美国恐怖片）,https://vip1.lz-cdn10.com/20220623/1953_d9b5d7e6/index.m3u8
女高怪谈重启：母校（韩国恐怖片）,https://vip.lz-cdn3.com/20220624/8318_b8f83623/index.m3u8
假阳性（美国恐怖片）,https://vip.lz-cdn3.com/20220624/8313_8c08e209/index.m3u8
喷火龙2021（美国恐怖片）,https://vip.lz-cdn3.com/20220624/8310_074e06b8/index.m3u8
未命名恐怖片（UHM）（美国恐怖片）,https://vip.lz-cdn3.com/20220624/8308_87e8bc7f/index.m3u8
一个经典的恐怖故事2021（意大利恐怖片）,https://vip.lz-cdn3.com/20220623/8276_81737ae8/index.m3u8
恶灵（加拿大恐怖片）,https://vip.lz-cdn3.com/20220622/8217_2c5bee9e/index.m3u8
二的梦魇（西班牙恐怖片）,https://vip.lz-cdn3.com/20220622/8214_b94d024f/index.m3u8
被诅咒的哭声2021（哥伦比亚恐怖片）,https://vip1.lz-cdn10.com/20220621/1948_a5171ad9/index.m3u8
验收测试2021（美国恐怖片）,https://vip1.lz-cdn1.com/20220621/9248_581db728/index.m3u8
新睡衣晚会大屠杀（美国恐怖片）,https://vip1.lz-cdn1.com/20220621/9246_0580aecd/index.m3u8
白色情人节：破碎的结界（韩国恐怖片）,https://vip1.lz-cdn1.com/20220620/9183_4ba84ccc/index.m3u8
好像一条狗（美国恐怖片）,https://vip1.lz-cdn1.com/20220620/9181_f8993bdf/index.m3u8
第19排（俄罗斯恐怖片）,https://vip1.lz-cdn1.com/20220619/9155_4b6b4dce/index.m3u8
还魂2009（新加坡恐怖片）,https://vip1.lz-cdn1.com/20220605/7379_e1c52778/index.m3u8
你将不再孤单（英国恐怖片）,https://vip1.lz-cdn1.com/20220617/9050_009e7a1f/index.m3u8
猎战2022（美国恐怖片）,https://vip1.lz-cdn1.com/20220617/9049_b38be135/index.m3u8
鬼压床2022（越南恐怖片）,https://vip1.lz-cdn1.com/20220617/9027_751e958b/index.m3u8
诡祭2021（荷兰 / 台湾恐怖片）,https://vip1.lz-cdn1.com/20220616/9000_cdd65498/index.m3u8
丛林求生2020（越南恐怖片）,https://vip1.lz-cdn1.com/20220616/8976_32e1f64a/index.m3u8
死亡游戏（美国恐怖片）,https://vip1.lz-cdn1.com/20220616/8969_2121eeb8/index.m3u8
越南恐怖故事1（越南恐怖片）,https://vip1.lz-cdn1.com/20220615/8772_53b3b2c7/index.m3u8
越南恐怖故事2（越南恐怖片）,https://vip1.lz-cdn1.com/20220615/8773_5a83799d/index.m3u8
越南恐怖故事3（越南恐怖片）,https://vip1.lz-cdn1.com/20220615/8777_90727bc5/index.m3u8
双生2022（芬兰恐怖片）,https://vip1.lz-cdn10.com/20220612/1832_e1c0bd0d/index.m3u8
9发子弹（美国恐怖片）,https://vip1.lz-cdn10.com/20220612/1831_9733403b/index.m3u8
在黑暗中回家2021（新西兰恐怖片）,https://vip1.lz-cdn10.com/20220612/1830_cc80b9e4/index.m3u8
恐怖循环（英国恐怖片）,https://vip1.lz-cdn1.com/20220613/8621_e893c504/index.m3u8
恐惧街3（美国恐怖片）,https://vip1.lz-cdn1.com/20220611/8541_fb2d512a/index.m3u8
血色天劫2021（德国 / 美国恐怖片）,https://vip1.lz-cdn1.com/20220611/8528_5b84a9d4/index.m3u8
行车记录仪（英国恐怖片）,https://vip1.lz-cdn10.com/20220610/1822_c8c3f6c2/index.m3u8
老房之秘（美国恐怖片）,https://vip1.lz-cdn10.com/20220610/1823_cc9cccfa/index.m3u8
Soho区惊魂夜（英国恐怖片）,https://vip1.lz-cdn1.com/20220610/8510_b98b7f7d/index.m3u8
无辜者2021（挪威 / 瑞典 / 丹麦 / 英国 / 法国 / 芬兰恐怖片）,https://vip1.lz-cdn1.com/20220610/8484_ff96b7af/index.m3u8
疯神（美国恐怖片）,https://vip1.lz-cdn1.com/20220610/8438_31ed9143/index.m3u8
休赛期（美国恐怖片）,https://vip1.lz-cdn10.com/20220609/1752_032c56c3/index.m3u8
鹿角（美国恐怖片）,https://vip1.lz-cdn1.com/20220609/8300_083064b7/index.m3u8
惊声尖叫5（美国恐怖片）,https://vip1.lz-cdn1.com/20220608/8194_a77ec14c/index.m3u8
死亡谷2021（加拿大恐怖片）,https://vip1.lz-cdn1.com/20220607/8045_71edccf1/index.m3u8
阴风阵阵1977（意大利恐怖片）,https://vip1.lz-cdn1.com/20220529/6953_07060633/index.m3u8
夜间小屋（美国恐怖片）,https://vip1.lz-cdn1.com/20220324/423_918dd28b/index.m3u8
蛊（台湾恐怖片）,https://vip1.lz-cdn1.com/20220529/6893_42cf06cc/index.m3u8
嗜血战神2011（意大利恐怖片）,https://vip.lzcdn2.com/20220528/7815_4bfcda7d/index.m3u8
吸血鬼不死1970（西德恐怖片）,https://vip.lzcdn2.com/20220528/7749_a328a1a3/index.m3u8
小岛惊魂2001（美国恐怖片）,https://vip.lzcdn2.com/20220528/7746_c165eae5/index.m3u8
巢穴2013（美国恐怖片）,https://vip1.lz-cdn1.com/20220527/6841_dab89da9/index.m3u8
无名女尸（英国恐怖片）,https://vip1.lz-cdn1.com/20220527/6799_70d74955/index.m3u8
鬼怪1997（美国恐怖片）,https://vip1.lz-cdn1.com/20220527/6817_31a056c3/index.m3u8
断头谷（美国恐怖片）,https://vip1.lz-cdn1.com/20220527/6829_684a9e4c/index.m3u8
解除好友（美国恐怖片）,https://vip1.lz-cdn1.com/20220527/6785_7ca8133a/index.m3u8
决案（美国恐怖片）,https://vip1.lz-cdn1.com/20220527/6783_00b5e6dc/index.m3u8
惊魂手（美国恐怖片）,https://vip1.lz-cdn1.com/20220527/6782_b2345208/index.m3u8
僵尸来袭2015（ 澳大利亚恐怖片）,https://vip1.lz-cdn1.com/20220527/6759_69d6e5b1/index.m3u8
撒旦的面具（意大利恐怖片）,https://vip.lzcdn2.com/20220525/7627_39b39843/index.m3u8
吸血鬼1932（德国 / 法国恐怖片）,https://vip.lzcdn2.com/20220525/7587_c4491562/index.m3u8
圣血1989（墨西哥 / 意大利恐怖片）,https://vip.lzcdn2.com/20220525/7586_cb4c3092/index.m3u8
罗斯玛丽的婴儿（美国恐怖片）,https://vip.lzcdn2.com/20220525/7575_02755948/index.m3u8
冷血惊魂（英国恐怖片）,https://vip.lzcdn2.com/20220525/7574_14a9caf5/index.m3u8
最后一班（美国恐怖片）,https://vip.lzcdn2.com/20220525/7557_bb47cadc/index.m3u8
威尼斯疑魂（英国恐怖片）,https://vip.lzcdn2.com/20220525/7543_804f7bf4/index.m3u8
盟约（美国恐怖片）,https://vip1.lz-cdn10.com/20220426/1544_e991c26a/index.m3u8
恐怖故事2（韩国恐怖片）,https://vip1.lz-cdn1.com/20220524/6661_561d2c7b/index.m3u8
泳队惊魂（泰国恐怖片）,https://vip1.lz-cdn1.com/20220524/6653_2742544b/index.m3u8
卡里加里博士的小屋1920（德国恐怖片）,https://vip1.lz-cdn1.com/20220524/6539_b253143d/index.m3u8
死亡之夜（英国恐怖片）,https://vip1.lz-cdn1.com/20220524/6512_81110c53/index.m3u8
群尸屠城1985（意大利恐怖片）,https://vip.lzcdn2.com/20220523/7413_29a67070/index.m3u8
浮士德1926（德国恐怖片）,https://vip.lzcdn2.com/20220522/7322_13b01259/index.m3u8
惊恐死神（法国恐怖片）,https://vip1.lz-cdn1.com/20220522/6473_22a172f8/index.m3u8
女巫1990（英国恐怖片）,https://vip1.lz-cdn1.com/20220522/6464_56a054d0/index.m3u8
我们依然在这（美国恐怖片）,https://vip1.lz-cdn1.com/20220522/6456_3c403259/index.m3u8
吸血鬼马戏团（英国恐怖片）,https://vip1.lz-cdn1.com/20220522/6454_1c4f17aa/index.m3u8
异象（美国恐怖片）,https://vip1.lz-cdn1.com/20220522/6439_518f0d02/index.m3u8
7500航班（日本恐怖片）,https://vip1.lz-cdn1.com/20220522/6307_beb05336/index.m3u8
地狱1980（意大利恐怖片）,https://vip1.lz-cdn1.com/20220522/6302_fcfa5ea1/index.m3u8
宠物坟场（美国恐怖片）,https://vip1.lz-cdn1.com/20220522/6300_5d4e319c/index.m3u8
恶魔虚像（英国恐怖片）,https://vip1.lz-cdn1.com/20220522/6298_713be813/index.m3u8
鬼泣女妖（英国恐怖片）,https://vip1.lz-cdn1.com/20220522/6296_f814a0e4/index.m3u8
降灵（日本恐怖片）,https://vip1.lz-cdn1.com/20220522/6291_a7042b4f/index.m3u8
结束的开始（美国恐怖片）,https://vip1.lz-cdn1.com/20220522/6289_4856f754/index.m3u8
它在身后（美国恐怖片）,https://vip.lzcdn2.com/20220521/7309_88646f41/index.m3u8
四谷怪谈（日本恐怖片）,https://vip.lzcdn2.com/20220521/7305_04723411/index.m3u8
红邪（英国恐怖片）,https://vip.lzcdn2.com/20220521/7235_5bee7b25/index.m3u8
两个月亮2012（韩国恐怖片）,https://vip.lzcdn2.com/20220521/7233_dfe93f27/index.m3u8
过早埋葬（美国恐怖片）,https://vip.lzcdn2.com/20220521/7229_538b59bd/index.m3u8
木偶人的攻击（美国恐怖片）,https://vip.lzcdn2.com/20220521/7224_239afb93/index.m3u8
瓦莱莉和她的奇迹一周1970（捷克斯洛伐克恐怖片）,https://vip.lzcdn2.com/20220521/7215_96fd23a6/index.m3u8
再见二十世纪1998（马其顿共和国恐怖片）,https://vip.lzcdn2.com/20220521/7208_8d0e9dc5/index.m3u8
凶手必再犯案1975（意大利 / 法国恐怖片）,https://vip.lzcdn2.com/20220521/7162_d1b27646/index.m3u8
着魔1981（法国恐怖片）,https://vip.lzcdn2.com/20220521/7118_d4f8c9a3/index.m3u8
准备好了没（加拿大恐怖片）,https://vip.lzcdn2.com/20220521/7113_6d3cf6c6/index.m3u8
东海道四谷怪谈（日本恐怖片）,https://vip.lzcdn2.com/20220520/7067_7d359ef4/index.m3u8
恐怖古堡（美国恐怖片）,https://vip1.lz-cdn1.com/20220520/6271_9994fb41/index.m3u8
来自地狱的钟声（西班牙恐怖片）,https://vip1.lz-cdn1.com/20220520/6260_d98e52d7/index.m3u8
魔鬼孩儿（美国恐怖片）,https://vip.lzcdn2.com/20220519/6965_979153fe/index.m3u8
没有面孔的眼睛（法国恐怖片）,https://vip.lzcdn2.com/20220519/6962_39ee0333/index.m3u8
尖叫的头骨（美国恐怖片）,https://vip.lzcdn2.com/20220519/6944_e9714733/index.m3u8
疯狂之人（美国恐怖片）,https://vip.lzcdn2.com/20220519/6895_c0016026/index.m3u8
吸血鬼情人1970（英国恐怖片）,https://vip.lzcdn2.com/20220519/6853_96307347/index.m3u8
女校惊魂夜（西班牙恐怖片）,https://vip.lzcdn2.com/20220519/6818_89624310/index.m3u8
僵尸吃人之午夜恐惧1981（意大利恐怖片）,https://vip.lzcdn2.com/20220519/6814_9e3e6fb4/index.m3u8
噩梦马戏团（美国恐怖片）,https://vip.lzcdn2.com/20220519/6807_6fce29ae/index.m3u8
逃跑（美国恐怖片）,https://vip1.lz-cdn1.com/20220518/6074_263a156b/index.m3u8
森林恶鬼（美国恐怖片）,https://vip1.lz-cdn1.com/20220518/6115_33cb9875/index.m3u8
生吃（法国恐怖片）,https://vip1.lz-cdn1.com/20220518/6111_545dc25a/index.m3u8
隔墙有眼1977（意大利恐怖片）,https://vip1.lz-cdn1.com/20220518/6055_29f92eac/index.m3u8
绞刑架（美国恐怖片）,https://vip1.lz-cdn1.com/20220518/6050_11b3fd6b/index.m3u8
迷之血红1978（意大利 / 西德 / 西班牙恐怖片）,https://vip1.lz-cdn1.com/20220518/6036_a8cf25e3/index.m3u8
魔女嘉莉1976（美国恐怖片）,https://vip1.lz-cdn1.com/20220518/6032_b487bd7d/index.m3u8
